codigo_erp,referencia,categoria_gestion,subcategoria_1_gestion,subcategoria_2_gestion,descripcion_guia,clasificacion_py,equivalencia_py,peso_neto
3304021A00,591039505190,CEREALES,FLIPS,FLIPS,FLIPS LONCHERA CHOCOLATE 28G 6DX12U,N.A.,N.A.,336
3304021B02,591039505190,CEREALES,FLIPS,FLIPS,P.E FLIPS LONCHERA CHOCOLATE 28G 6DX12U,N.A.,N.A.,336
3304022A00,702807672833,CEREALES,FLIPS,FLIPS,FLIPS LONCHE CHOCO 28G 6DX12U + 4 SOB CRUN CREMA,N.A.,N.A.,0
3304022B01,702807672833,CEREALES,FLIPS,FLIPS,BONIF FLIPS LONCHECHOCO 28G 6DX12U+4 SOB CRUN,N.A.,N.A.,0
3304025A00,707200710649,CEREALES,FLIPS,FLIPS,FLIPS EXTRA CHOCOLATE 120GX14U,N.A.,N.A.,120
3304025B01,707200710649,CEREALES,FLIPS,FLIPS,P.E FLIPS EXTRA CHOCOLATE  120GX14U,N.A.,N.A.,120
3304025B02,707200710649,CEREALES,FLIPS,FLIPS,P.E FLIPS EXTRA CHOCOLATE  120GX14U,N.A.,N.A.,120
3304029A00,702807573291,CEREALES,FLIPS,FLIPS,FLIPS COOKIES&CREAM 400GX14U,N.A.,N.A.,400
3304029B01,702807573291,CEREALES,FLIPS,FLIPS,P.E FLIPS COOKIES&CREAM 400GX14U,N.A.,N.A.,400
3304033A00,707200710656,CEREALES,FLIPS,FLIPS,FLIPS COOKIES&CREAM 120GX14U,N.A.,N.A.,120
3304033B01,707200710656,CEREALES,FLIPS,FLIPS,P.E FLIPS COOKIES&CREAM 120GX14U,N.A.,N.A.,120
3304037A00,702807175174,ESPARCIBLE DE CHOCOLATE,FLIPS,FLIPS,FLIPS CRUNCHY CREMA DOYPACK 200GX9U,N.A.,N.A.,200
3304038A00,702807053182,ESPARCIBLE DE CHOCOLATE,FLIPS,FLIPS,FLIPS CRUNCHY CREMA 27G 10DX12U,N.A.,N.A.,324
3304038B01,702807053182,ESPARCIBLE DE CHOCOLATE,FLIPS,FLIPS,P.E FLIPS CRUNCHY CREMA 27G 10DX12U,N.A.,N.A.,324
3304038B02,702807053182,ESPARCIBLE DE CHOCOLATE,FLIPS,FLIPS,BONIF FLIPS CRUNCHY CREMA 27G 10DX12U,N.A.,N.A.,324
3304041A00,702807395596,CEREALES,FLIPS,FLIPS,FLIPS DULCE LECHE 400GX14U,N.A.,N.A.,400
3304041B01,702807395596,CEREALES,FLIPS,FLIPS,P.E FLIPS DULCE LECHE 400GX14U,N.A.,N.A.,400
3304045A00,707200710359,CEREALES,FLIPS,FLIPS,FLIPS DULCE LECHE 120GX14U,N.A.,N.A.,120
3304045B01,707200710359,CEREALES,FLIPS,FLIPS,P.E FLIPS  DULCE LECHE 120GX14U,N.A.,N.A.,120
3304045B02,707200710359,CEREALES,FLIPS,FLIPS,BONIF FLIPS DULCE LECHE 120GX14U,N.A.,N.A.,120
3304049A00,591039505992,CEREALES,FLIPS,FLIPS,FLIPS  DULCE LECHE 28G 6DX12U,N.A.,N.A.,336
3304049B01,591039505992,CEREALES,FLIPS,FLIPS,P.E FLIPS  DULCE LECHE 28G 6DX12U,N.A.,N.A.,336
3304049B02,591039505992,CEREALES,FLIPS,FLIPS,P.E FLIPS DULCE LECHE 28G 6DX12U,N.A.,N.A.,336
3304053A00,591039505947,CEREALES,FLIPS,FLIPS,FLIPS LONCHERA DULCE LECHE 28G 12DX6U,N.A.,N.A.,168
3304053B01,591039505947,CEREALES,FLIPS,FLIPS,P.E FLIPS LONCHERA DULCE LECHE 28G 12DX6U,N.A.,N.A.,168
3304053B02,591039505947,CEREALES,FLIPS,FLIPS,P.E FLIPS LONCHERA DULCE LECHE 28G 12DX6U,N.A.,N.A.,168
3304053B03,591039505947,CEREALES,FLIPS,FLIPS,BONIF FLIPS LONCHERA DULCE LECHE 28G 12DX6U,N.A.,N.A.,168
3304057A00,702807705371,CEREALES,FLIPS,FLIPS,FLIPS OF CHOCOLATE400G+DULCE LECHE120GX10U,N.A.,N.A.,520
3304061A00,702807463943,CEREALES,FLIPS,FLIPS,FLIPS OF AVELLANAS400G+3PACK CRUNCHI CREMAX14U,N.A.,N.A.,400
3304065A00,702807352018,CEREALES,FLIPS,FLIPS,FLIPS OF CHOLATE400G+3PACK CRUNCHI CREMAX14U,N.A.,N.A.,400
3304075A00,702807574366,CEREALES,KARYMBA,KARYMBA,KARYMBA RISTRA AZUCARADAS 8RISX6UX30G,N.A.,N.A.,180
3304077A00,702807212985,CEREALES,KARYMBA,KARYMBA,KARYMBA AZUCARADAS 120GX12U,N.A.,N.A.,120
3304077B01,702807212985,CEREALES,KARYMBA,KARYMBA,BONIF KARYMBA AZUCARADAS 120GX12U,N.A.,N.A.,120
3304081A00,702807449169,CEREALES,KARYMBA,KARYMBA,KARYMBA AZUCARADAS 500GX8U,N.A.,N.A.,500
3304081B01,702807449169,CEREALES,KARYMBA,KARYMBA,BONIF KARYMBA AZUCARADAS 500GX8U,N.A.,N.A.,500
3304085A00,702807456433,CEREALES,KARYMBA,KARYMBA,KARYMBA AZUCARADAS 250GX12U,N.A.,N.A.,250
3304085B01,702807456433,CEREALES,KARYMBA,KARYMBA,EX KARYMBA AZUCARADAS 250GX12U,N.A.,N.A.,250
3304085B02,702807456433,CEREALES,KARYMBA,KARYMBA,EX KARYMBA AZUCARADAS 250GX12U,N.A.,N.A.,250
3304085B03,702807456433,CEREALES,KARYMBA,KARYMBA,BONIF KARYMBA AZUCARADAS 250GX12U,N.A.,N.A.,250
3304085B04,702807456433,CEREALES,KARYMBA,KARYMBA,P.E KARYMBA AZUCARADAS 250GX12U,N.A.,N.A.,250
3304089A00,702807995321,CEREALES,KARYMBA,KARYMBA,KARYMBA CHOCO CRONCH 240GX12U,N.A.,N.A.,240
3304089B01,702807995321,CEREALES,KARYMBA,KARYMBA,BONIF KARYMBA CHOCO CRONCH 240GX12U,N.A.,N.A.,240
3304093A00,702807232341,CEREALES,KARYMBA,KARYMBA,KARYMBA CHOCOBITZ 120GX12U,N.A.,N.A.,120
3304097A00,707200712124,CEREALES,KARYMBA,KARYMBA,KARYMBA CHOCOBITZ 260GX12U,N.A.,N.A.,260
3304097B01,707200712124,CEREALES,KARYMBA,KARYMBA,P.E KARYMBA CHOCOBITZ 260GX12U,N.A.,N.A.,260
3304101A00,702807200265,CEREALES,KARYMBA,KARYMBA,KARYMBA CHOCOBITZ 500GX8U,N.A.,N.A.,500
3304105A00,702807846463,CEREALES,KARYMBA,KARYMBA,KARYMBA CRONCH FLAKES CG 240GX12U,N.A.,N.A.,240
3304105B01,702807846463,CEREALES,KARYMBA,KARYMBA,EX KARYMBA CRONCH FLAKES CG 240GX12U,N.A.,N.A.,240
3304105B02,702807846463,CEREALES,KARYMBA,KARYMBA,P.E KARYMBA CRONCH FLAKES CG 240GX12U,N.A.,N.A.,240
3304107A00,702807214217,CEREALES,KARYMBA,KARYMBA,KARYMBA RISTRA FRUTY AROS 8RISX6UX30G,N.A.,N.A.,180
3304109A00,702807459854,CEREALES,KARYMBA,KARYMBA,KARYMBA FRUTY AROS 120GX12U,N.A.,N.A.,120
3304109B01,702807459854,CEREALES,KARYMBA,KARYMBA,BONIF KARYMBA FRUTY AROS 120GX12U,N.A.,N.A.,120
3304113A00,591039451046,CEREALES,KARYMBA,KARYMBA,KARYMBA FRUTY AROS 240GX12U,N.A.,N.A.,240
3304113B01,591039451046,CEREALES,KARYMBA,KARYMBA,EX KARYMBA FRUTY AROS 240GX12U,N.A.,N.A.,240
3304113B02,591039451046,CEREALES,KARYMBA,KARYMBA,EX KARYMBA FRUTY AROS 240GX12U,N.A.,N.A.,240
3304113B03,591039451046,CEREALES,KARYMBA,KARYMBA,P.E KARYMBA FRUTY AROS 240GX12U,N.A.,N.A.,240
3304113B04,591039451046,CEREALES,KARYMBA,KARYMBA,BONIF KARYMBA FRUTY AROS 240GX12U,N.A.,N.A.,240
3304115A00,702807876248,CEREALES,KARYMBA,KARYMBA,KARYMBA FRUTY AROS KIT ESCOLAR 240GX12U,N.A.,N.A.,240
3304117A00,702807378650,CEREALES,KARYMBA,KARYMBA,KARYMBA FRUTY AROS 500GX8U,N.A.,N.A.,500
3304117B01,702807378650,CEREALES,KARYMBA,KARYMBA,EX KARYMBA FRUTY AROS 500GX8U,N.A.,N.A.,500
3304117B02,702807378650,CEREALES,KARYMBA,KARYMBA,BONIF KARYMBA FRUTY AROS 500GX8U,N.A.,N.A.,500
3304129A00,702807161887,CEREALES,KARYMBA,KARYMBA,KARYMBA POPCRONCH AREQUIPE 240GX12U,N.A.,N.A.,240
3307001A00,702807483408,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL DEC NAT PARA ELLAS 24DX20U,N.A.,N.A.,30
3307002A00,702807483156,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL DEC NAT ALINEATE 24DX20U,N.A.,N.A.,30
3307003A00,702807483125,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL DEC NAT TE ACTIVITY 24DX20U,N.A.,N.A.,30
3307004A00,702807483064,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL DEC NAT GOOD NIGHT 24DX20U,N.A.,N.A.,30
3307005A00,702807483521,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL FLOR JAMAICA FRUT RJOS 24DX20U,N.A.,N.A.,30
3307009A00,702807482173,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL INSTITUCIONAL ALBAHACA 24DX25U,N.A.,N.A.,38
3307013A00,702807482180,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL INSTITUCIONAL LIMONARIA 24DX25U,N.A.,N.A.,38
3307013B01,702807482180,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,BONIF JAIBEL  INSTITUCIONAL LIMONARIA 24DX25U,N.A.,N.A.,38
3307017A00,702807482197,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL INSTITUCIONAL MANZANILLA 24DX25U,N.A.,N.A.,38
3307017B01,702807482197,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,BONIF JAIBEL INSTITUCIONAL MANZANILLA 24DX25U,N.A.,N.A.,38
3307021A00,702807482203,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL INSTITUCIONAL YERBABUENA 24DX25U,N.A.,N.A.,38
3307021B01,702807482203,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,BONIF JAIBEL INSTITUCIONAL YERBABUENA 24DX25U,N.A.,N.A.,38
3307025A00,702807282506,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL PANELA SURT 12DX25U,N.A.,N.A.,38
3307029A00,702807842199,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL MANZANILLA MIEL 24DX20U,N.A.,N.A.,30
3307033A00,702807234512,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL MANZANILLA LIMON MIEL 24DX20U,N.A.,N.A.,30
3307037A00,702807019584,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL MANZANILLA VAINILLA 24DX20U,N.A.,N.A.,240
3307041A00,702807888623,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL YERBABUENA CANELA 24DX20U,N.A.,N.A.,30
3307045A00,702807797710,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL YERBABUENA MENTA INTENSA 24DX20U,N.A.,N.A.,30
3307049A00,702807090798,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TE CHAI CARAMELO 14DX12U,N.A.,N.A.,30
3307053A00,702807483002,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TE NEGRO CLASICO 24DX20U,N.A.,N.A.,30
3307057A00,702807483354,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TE VERDE PURO 24DX20U,N.A.,N.A.,30
3307061A00,702807482012,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TRAD COLOMBIA ALBAHACA 24DX20U,N.A.,N.A.,38
3307061B01,702807482012,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,P.E JAIBEL TRAD COLOMBIA ALBAHACA 24DX20U,N.A.,N.A.,38
3307065A00,702807482043,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TRAD COLOMBIA CIDRON 24DX20U,N.A.,N.A.,30
3307065B01,702807482043,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,BONIF JAIBEL  TRAD COLOMBIA CIDRON 24DX20U,N.A.,N.A.,30
3307069A00,702807482050,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TRAD COLOMBIA LIMONARIA 24DX20U,N.A.,N.A.,30
3307069B01,702807482050,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,BONIF JAIBEL TRAD COLOMBIA LIMONARIA 24DX20U,N.A.,N.A.,30
3307073A00,702807482067,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TRAD COLOMBIA MANZANILLA 24DX20U,N.A.,N.A.,30
3307073B01,702807482067,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,P.E JAIBEL TRAD COLOMBIA MANZANILLA 24DX20U,N.A.,N.A.,30
3307073B02,702807482067,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,BONIF JAIBEL TRAD COLOMBIA MANZANILLA 24DX20U,N.A.,N.A.,30
3307077A00,702807482135,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TRAD COLOMBIA SURTIDO 24DX20U,N.A.,N.A.,30
3307081A00,702807482081,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TRAD COLOMBIA TORONJIL 24DX20U,N.A.,N.A.,30
3307085A00,702807482098,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL TRAD COLOMBIA YERBABUENA 24DX20U,N.A.,N.A.,30
3307085B01,702807482098,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,BONIF JAIBEL TRAD COLOMBIA YERBABUENA 24DX20U,N.A.,N.A.,30
3307089A00,702807068667,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL RISTRA PANELA LIMON 24DX10U,N.A.,N.A.,38
3307089B01,702807068667,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,BONIF JAIBEL RISTRA PANELA LIMON 24DX10U,N.A.,N.A.,38
3307093A00,702807483163,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL FRUTAL YERBABUENA MORA 24DX20U,N.A.,N.A.,30
3307097A00,702807752016,INFUSIONES Y TE,INFUSIONES Y TE,INFUSIONES Y TE,JAIBEL JENGIBRE Y CURCUMA 24DX20U,N.A.,N.A.,0
3310001A00,722776000175,ENDULZANTES,ENDULZANTES,ENDULZANTES,SPLENDA ORIGINAL 24DX25U,N.A.,N.A.,0
3310005A00,722776020012,ENDULZANTES,ENDULZANTES,ENDULZANTES,SPLENDA ORIGINAL 12DX50U,N.A.,N.A.,0
3310009A00,722776002889,ENDULZANTES,ENDULZANTES,ENDULZANTES,SPLENDA STEVIA 24DX25U,N.A.,N.A.,0
3310013A00,722776002896,ENDULZANTES,ENDULZANTES,ENDULZANTES,SPLENDA STEVIA 12DX40U,N.A.,N.A.,0
3310017A00,722776002018,ENDULZANTES,ENDULZANTES,ENDULZANTES,SPLENDA LIQUIDO ORIGINAL 12DX50ML,N.A.,N.A.,0
3310021A00,22776020029,ENDULZANTES,ENDULZANTES,ENDULZANTES,SPLENDA SOBRES 12DX100GR,N.A.,N.A.,100
3310025A00,722776002902,ENDULZANTES,ENDULZANTES,ENDULZANTES,SPLENDA STEVIA SOBRES 12DX80GR,N.A.,N.A.,0
3315001A00,POPCONG01,MATERIAL POP,MATERIAL POP,MATERIAL POP,EXHIBIDOR CONGRUPO KARYMBA - FLIPS,N.A.,N.A.,0
3315002A00,POPCONG02,MATERIAL POP,MATERIAL POP,MATERIAL POP,RECIPIENTE REDONDO KARYMBA,N.A.,N.A.,0
3401001A00,110402012,SALSAS,MAYONESA,MAYONESA,MAYONESA 1650  G GOURMET NONA PEPA BOLSA X 10 UND,GOURMET,11.04.02.012,1650
3401001B01,110402012,SALSAS,MAYONESA,MAYONESA,P.E MAYONESA 1650  G GOURMET NONA PEPA BOLSA X 10 UND,GOURMET,11.04.02.012,1650
3401005A00,110401001,SALSAS,MAYONESA,MAYONESA,MAYONESA 200 G AMERICANA NONA PEPA DOYPACK X 60 UND,AMERICANA,11.04.01.001,200
3401005B01,110401001,SALSAS,MAYONESA,MAYONESA,BONIF MAYONESA 200 G  AMERICANA NONA PEPA DOYPACK X 60 UND,AMERICANA,11.04.01.001,200
3401005B03,110401001,SALSAS,MAYONESA,MAYONESA,P.E MAYONESA 200 G  AMERICANA NONA PEPA DOYPACK X 60 UND,AMERICANA,11.04.01.001,200
3401006A00,110401008,SALSAS,MAYONESA,MAYONESA,MAYONESA 200 G  AMERICANA NONA PEPA DOYPACK X 48 UND,AMERICANA,11.04.01.008,200
3401006B01,110401008,SALSAS,MAYONESA,MAYONESA,P.E MAYONESA 200 G AMERICANA NONA PEPA DOYPACK X 48 UND,AMERICANA,11.04.01.008,200
3401009A00,110402001,SALSAS,MAYONESA,MAYONESA,MAYO 200 G  GOURMET NONAPEPA DOYPACK X60UND,GOURMET,11.04.02.001,200
3401009B02,110402001,SALSAS,MAYONESA,MAYONESA,BONIF MAYO 200 G  GOURMET NONAPEPA DOYPACK X60UND,GOURMET,11.04.02.001,200
3401009B03,110402001,SALSAS,MAYONESA,MAYONESA,P.E MAYO 200 G  GOURMET NONAPEPA DOYPACK X60UND,GOURMET,11.04.02.001,200
3401009B04,110402001,SALSAS,MAYONESA,MAYONESA,P.E MAYO 200 G GOURMET NONAPEPA DOYPACK X60UND,GOURMET,11.04.02.001,200
3401010A00,110402019,SALSAS,MAYONESA,MAYONESA,MAYONESA 200 G GOURMET NONAPEPA DOYPACK X48UND,GOURMET,11.04.02.019,200
3401010B01,110402019,SALSAS,MAYONESA,MAYONESA,P.E MAYONESA 200 G GOURMET NONAPEPA DOYPACK X48UND,GOURMET,11.04.02.019,200
3401013A00,110403001,SALSAS,MAYONESA,MAYONESA,MAYONESA 200 G PREMIUM NONA PEPA DOYPACK X 60UND,PREMIUM,11.04.03.001,200
3401013B01,110403001,SALSAS,MAYONESA,MAYONESA,BONIF MAYONESA 200  G PREMIUM NONA PEPA DOYPACK X 60UND,PREMIUM,11.04.03.001,200
3401013B02,110403001,SALSAS,MAYONESA,MAYONESA,BONIF MAYONESA 200  G PREMIUM NONA PEPA DOYPACK X 60UND,PREMIUM,11.04.03.001,200
3401013B03,110403001,SALSAS,MAYONESA,MAYONESA,12% P.E MAYONESA 200  G PREMIUM NONA PEPA DOYPACK X 60UND,PREMIUM,11.04.03.001,200
3401013B05,110403001,SALSAS,MAYONESA,MAYONESA,P.E MAYONESA 200  G PREMIUM NONA PEPA DOYPACK X 60UND,PREMIUM,11.04.03.001,200
3401014A00,110403014,SALSAS,MAYONESA,MAYONESA,MAYONESA 200 G PREMIUM NONA PEPA DOYPACK X 48UND,PREMIUM,11.04.03.014,200
3401014B01,110403014,SALSAS,MAYONESA,MAYONESA,P.E MAYONESA 200 G PREMIUM NONA PEPA DOYPACK X 48UND,PREMIUM,11.04.03.014,200
3401014B03,110403014,SALSAS,MAYONESA,MAYONESA,BONIF MAYONESA 200 G PREMIUM NONA PEPA DOYPACK X 48UND,PREMIUM,11.04.03.014,200
3401017A00,3401017A00,SALSAS,MAYONESA,MAYONESA,MAYO 3350 G  AMERICANA NONA PEPA BOLSA X 6UND,AMERICANA,11.04.01.004,3350
3401018A00,110401004,SALSAS,MAYONESA,MAYONESA,(NO USAR) MAYO 3350 G  AMERICANA NONA PEPA BOLSA X 5UND,AMERICANA,11.04.01.004,3350
3401018B01,110401004,SALSAS,MAYONESA,MAYONESA,(NO USAR) 3% P.E MAYO 3350 G AMERICANA NONA PEPA BOLSA X 5UND,AMERICANA,11.04.01.004,3350
3401018B02,110401004,SALSAS,MAYONESA,MAYONESA,(NO USAR) 7% P.E MAYO 3350 G AMERICANA NONA PEPA BOLSA X 5UND,AMERICANA,11.04.01.004,3350
3401018B03,110401004,SALSAS,MAYONESA,MAYONESA,(NO USAR) 10% P.E MAYO 3350 G AMERICANA NONA PEPA BOLSA X 5UND,AMERICANA,11.04.01.004,3350
3401019A00,3401019A00,SALSAS,MAYONESA,MAYONESA,MAYO 3400 G  AMERICANA NONA PEPA TARRO X 4UND,AMERICANA,PENDIENTE,3400
3401020A00,110401007,SALSAS,MAYONESA,MAYONESA,MAYONESA 3350 G AMERICANA NONA PEPA BOLSA X 4 UND,AMERICANA,11.04.01.007,3350
3401020B01,110401007,SALSAS,MAYONESA,MAYONESA,3% P.E MAYONESA 3350 G AMERICANA NONA PEPA BOLSA X 4 UND,AMERICANA,11.04.01.007,3350
3401020B02,110401007,SALSAS,MAYONESA,MAYONESA,7% P.E MAYONESA 3350 G AMERICANA NONA PEPA BOLSA X 4 UND,AMERICANA,11.04.01.007,3350
3401020B03,110401007,SALSAS,MAYONESA,MAYONESA,10% P.E MAYONESA 3350 G AMERICANA NONA PEPA BOLSA X 4 UND,AMERICANA,11.04.01.007,3350
3401020B04,110401007,SALSAS,MAYONESA,MAYONESA,15% PREC IMP MAYO 3350G AMERICANA NONA PEPAX4U,AMERICANA,11.04.01.007,3350
3401021A00,110402013,SALSAS,MAYONESA,MAYONESA,MAYONESA 3350 G  GOURMET NONA PEPA BOLSA X 5 UND,GOURMET,11.04.02.013,3350
3401021B01,110402013,SALSAS,MAYONESA,MAYONESA,3% P.E MAYONESA 3350 G GOURMET NONA PEPA BOLSA X 5 UND,GOURMET,11.04.02.013,3350
3401021B02,110402013,SALSAS,MAYONESA,MAYONESA,7% P.E MAYONESA 3350 G GOURMET NONA PEPA BOLSA X 5 UND,GOURMET,11.04.02.013,3350
3401021B03,110402013,SALSAS,MAYONESA,MAYONESA,10% P.E MAYONESA 3350 G GOURMET NONA PEPA BOLSA X 5 UND,GOURMET,11.04.02.013,3350
3401022A00,110402018,SALSAS,MAYONESA,MAYONESA,MAYONESA 3350 G  GOURMET NONA PEPA BOLSA X 4 UND,GOURMET,11.04.02.018,3350
3401022B02,110402018,SALSAS,MAYONESA,MAYONESA,7% P.E MAYONESA 3350 G  GOURMET NONA PEPA BOLSA X 4 UND,GOURMET,11.04.02.018,3350
3401022B03,110402018,SALSAS,MAYONESA,MAYONESA,10% P.E MAYONESA 3350 G  GOURMET NONA PEPA BOLSA X 4 UND,GOURMET,11.04.02.018,3350
3401022B04,110402018,SALSAS,MAYONESA,MAYONESA,PREC LOCURA MAYO 3350G GOURMET NONAPEPA X4U,GOURMET,11.04.02.018,3350
3401023A00,110403021,SALSAS,MAYONESA,MAYONESA,MAYO 3350G  SUPER PREMIUM NONA PEPA X 4 UND,SUPER PREMIUM,11.04.03.021,3350
3401023B01,110403021,SALSAS,MAYONESA,MAYONESA,3% P.E MAYO 3350G  SUPER PREMIUM NONA PEPA X 4 UND,SUPER PREMIUM,11.04.03.021,3350
3401024A00,110403023,SALSAS,MAYONESA,MAYONESA,MAYO 3350G CHEF SELEC PREMIUM NONA PEPA X 4 UND,CHEF PREMIUM,11.04.03.023,3350
3401024B01,110403023,SALSAS,MAYONESA,MAYONESA,3% P.E MAYO 3350G CHEF SELEC PREMIUM NONA PEPA X 4 UND,CHEF PREMIUM,11.04.03.023,3350
3401024B02,110403023,SALSAS,MAYONESA,MAYONESA,7% P.E MAYO 3350G CHEF SELEC PREMIUM NONA PEPA X 4 UND,CHEF PREMIUM,11.04.03.023,3350
3401024B03,110403023,SALSAS,MAYONESA,MAYONESA,10% P.E MAYO 3350G CHEF SELEC PREMIUM NONA PEPA X 4 UND,CHEF PREMIUM,11.04.03.023,3350
3401025A00,3401025A00,SALSAS,MAYONESA,MAYONESA,MAYONESA 3350 G LA  ECON NONA PEPA BOLSA X 6 UND,ECONOMICA,11.04.04.004,3350
3401026A00,110404004,SALSAS,MAYONESA,MAYONESA,MAYONESA 3350 G LA  ECON NONA PEPA BOLSA X 5 UND,ECONOMICA,11.04.04.004,3350
3401026B01,110404004,SALSAS,MAYONESA,MAYONESA,3% P.E MAYONESA 3350 G ECON NONA PEPA BOLSA X 5 UND,ECONOMICA,11.04.04.004,3350
3401026B02,110404004,SALSAS,MAYONESA,MAYONESA,10% P.E MAYONESA 3350 G ECON NONA PEPA BOLSA X 5 UND,ECONOMICA,11.04.04.004,3350
3401026B03,110404004,SALSAS,MAYONESA,MAYONESA,10% P.E MAYONESA 3350 G ECON NONA PEPA BOLSA X 5 UND,ECONOMICA,11.04.04.004,3350
3401026B04,110404004,SALSAS,MAYONESA,MAYONESA,P.E MAYONESA 3350 G LA  ECON NONA PEPA BOLSA X 5 UND,ECONOMICA,11.04.04.004,3350
3401027A00,110404008,SALSAS,MAYONESA,MAYONESA,MAYONESA 3350 G LA  ECON NONA PEPA BOLSA X 4 UND,ECONOMICA,11.04.04.008,3350
3401027B01,110404008,SALSAS,MAYONESA,MAYONESA,3% P.E MAYONESA 3350 G ECON NONA PEPA BOLSA X 4 UND,ECONOMICA,11.04.04.008,3350
3401027B02,110404008,SALSAS,MAYONESA,MAYONESA,7% P.E MAYONESA 3350 G ECON NONA PEPA BOLSA X 4 UND,ECONOMICA,11.04.04.008,3350
3401027B03,110404008,SALSAS,MAYONESA,MAYONESA,10% P.E MAYONESA 3350 G ECON NONA PEPA BOLSA X 4 UND,ECONOMICA,11.04.04.008,3350
3401027B04,110404008,SALSAS,MAYONESA,MAYONESA,PREC LOCURA MAYO 3350G ECON NONAPEPA X4U,ECONOMICA,11.04.04.008,3350
3401027B05,110404008,SALSAS,MAYONESA,MAYONESA,EXP MAYONESA 3350 G LA  ECON NONA PEPA BOLSA X 4 UND,ECONOMICA,11.04.04.008,3350
3401028A00,110403012,SALSAS,MAYONESA,MAYONESA,MAYONESA 3350 G  PREMIUM NONA PEPA BOLSA X 4 UND,PREMIUM,11.04.03.012,3350
3401028B01,110403012,SALSAS,MAYONESA,MAYONESA,3% P.E MAYONESA 3350 G PREMIUM NONA PEPA BOLSA X 4 UND,PREMIUM,11.04.03.012,3350
3401028B02,110403012,SALSAS,MAYONESA,MAYONESA,7% P.E MAYONESA 3350 G PREMIUM NONA PEPA BOLSA X 4 UND,PREMIUM,11.04.03.012,3350
3401028B03,110403012,SALSAS,MAYONESA,MAYONESA,10% P.E MAYONESA 3350 G PREMIUM NONA PEPA BOLSA X 4 UND,PREMIUM,11.04.03.012,3350
3401028B04,110403012,SALSAS,MAYONESA,MAYONESA,20% PREC IMP MAYO 3350G PREMIUM X4U,PREMIUM,11.04.03.012,3350
3401028B08,110403012,SALSAS,MAYONESA,MAYONESA,BONIF MAYONESA 3350 G  PREMIUM NONA PEPA BOLSA X 4 UND,PREMIUM,11.04.03.012,3350
3401029A00,110403005,SALSAS,MAYONESA,MAYONESA,MAYONESA 3350 G  PREMIUM NONA PEPA BOLSA X 5 UND,PREMIUM,11.04.03.005,3350
